season,week,game_id,gameday,away_team,home_team,p_home,actual_home_win,evaluation_type
2016,3,2016_03_ARI_BUF,9/25/2016,ARI,BUF,0.391283488,1,historical
2016,3,2016_03_BAL_JAX,9/25/2016,BAL,JAX,0.36980184,0,historical
2016,3,2016_03_CHI_DAL,9/25/2016,CHI,DAL,0.634439855,1,historical
2016,3,2016_03_CLE_MIA,9/25/2016,CLE,MIA,0.633490612,1,historical
2016,3,2016_03_DEN_CIN,9/25/2016,DEN,CIN,0.452058626,0,historical
2016,3,2016_03_DET_GB,9/25/2016,DET,GB,0.631515959,1,historical
2016,3,2016_03_LA_TB,9/25/2016,LA,TB,0.490857447,0,historical
2016,3,2016_03_MIN_CAR,9/25/2016,MIN,CAR,0.600790912,0,historical
2016,3,2016_03_NYJ_KC,9/25/2016,NYJ,KC,0.599362583,1,historical
2016,3,2016_03_OAK_TEN,9/25/2016,OAK,TEN,0.461126703,0,historical
2016,3,2016_03_PIT_PHI,9/25/2016,PIT,PHI,0.44079224,1,historical
2016,3,2016_03_SD_IND,9/25/2016,SD,IND,0.510442523,1,historical
2016,3,2016_03_SF_SEA,9/25/2016,SF,SEA,0.707813426,1,historical
2016,3,2016_03_WAS_NYG,9/25/2016,WAS,NYG,0.621191338,0,historical
2016,3,2016_03_ATL_NO,9/26/2016,ATL,NO,0.504529491,0,historical
2016,4,2016_04_MIA_CIN,9/29/2016,MIA,CIN,0.666588599,1,historical
2016,4,2016_04_BUF_NE,10/2/2016,BUF,NE,0.7159388,0,historical
2016,4,2016_04_CAR_ATL,10/2/2016,CAR,ATL,0.472771163,1,historical
2016,4,2016_04_CLE_WAS,10/2/2016,CLE,WAS,0.685201886,1,historical
2016,4,2016_04_DAL_SF,10/2/2016,DAL,SF,0.479204117,0,historical
2016,4,2016_04_DEN_TB,10/2/2016,DEN,TB,0.257697679,0,historical
2016,4,2016_04_DET_CHI,10/2/2016,DET,CHI,0.416139621,1,historical
2016,4,2016_04_IND_JAX,10/2/2016,IND,JAX,0.424802213,1,historical
2016,4,2016_04_KC_PIT,10/2/2016,KC,PIT,0.530810097,1,historical
2016,4,2016_04_LA_ARI,10/2/2016,LA,ARI,0.605843453,0,historical
2016,4,2016_04_NO_SD,10/2/2016,NO,SD,0.611641071,0,historical
2016,4,2016_04_OAK_BAL,10/2/2016,OAK,BAL,0.627482373,0,historical
2016,4,2016_04_SEA_NYJ,10/2/2016,SEA,NYJ,0.437761132,0,historical
2016,4,2016_04_TEN_HOU,10/2/2016,TEN,HOU,0.76724597,1,historical
2016,4,2016_04_NYG_MIN,10/3/2016,NYG,MIN,0.741175409,1,historical
2016,5,2016_05_ARI_SF,10/6/2016,ARI,SF,0.404144866,0,historical
2016,5,2016_05_ATL_DEN,10/9/2016,ATL,DEN,0.70168465,0,historical
2016,5,2016_05_BUF_LA,10/9/2016,BUF,LA,0.516376127,0,historical
2016,5,2016_05_CHI_IND,10/9/2016,CHI,IND,0.60400952,1,historical
2016,5,2016_05_CIN_DAL,10/9/2016,CIN,DAL,0.522303414,1,historical
2016,5,2016_05_HOU_MIN,10/9/2016,HOU,MIN,0.693311021,1,historical
2016,5,2016_05_NE_CLE,10/9/2016,NE,CLE,0.257213765,0,historical
2016,5,2016_05_NYG_GB,10/9/2016,NYG,GB,0.706926697,1,historical
2016,5,2016_05_NYJ_PIT,10/9/2016,NYJ,PIT,0.7268599,1,historical
2016,5,2016_05_PHI_DET,10/9/2016,PHI,DET,0.391666634,1,historical
2016,5,2016_05_SD_OAK,10/9/2016,SD,OAK,0.604114659,1,historical
2016,5,2016_05_TEN_MIA,10/9/2016,TEN,MIA,0.651854921,0,historical
2016,5,2016_05_WAS_BAL,10/9/2016,WAS,BAL,0.592905106,0,historical
2016,5,2016_05_TB_CAR,10/10/2016,TB,CAR,0.736559021,0,historical
2016,6,2016_06_DEN_SD,10/13/2016,DEN,SD,0.295997606,1,historical
2016,6,2016_06_ATL_SEA,10/16/2016,ATL,SEA,0.588396739,1,historical
2016,6,2016_06_BAL_NYG,10/16/2016,BAL,NYG,0.512763472,1,historical
2016,6,2016_06_CAR_NO,10/16/2016,CAR,NO,0.432349127,1,historical
2016,6,2016_06_CIN_NE,10/16/2016,CIN,NE,0.676106944,1,historical
2016,6,2016_06_CLE_TEN,10/16/2016,CLE,TEN,0.630797177,1,historical
2016,6,2016_06_DAL_GB,10/16/2016,DAL,GB,0.621520221,0,historical
2016,6,2016_06_IND_HOU,10/16/2016,IND,HOU,0.633674848,1,historical
2016,6,2016_06_JAX_CHI,10/16/2016,JAX,CHI,0.561529046,0,historical
2016,6,2016_06_KC_OAK,10/16/2016,KC,OAK,0.469707364,0,historical
2016,6,2016_06_LA_DET,10/16/2016,LA,DET,0.523967262,1,historical
2016,6,2016_06_PHI_WAS,10/16/2016,PHI,WAS,0.467797188,1,historical
2016,6,2016_06_PIT_MIA,10/16/2016,PIT,MIA,0.22523676,1,historical
2016,6,2016_06_SF_BUF,10/16/2016,SF,BUF,0.802471433,1,historical
2016,6,2016_06_NYJ_ARI,10/17/2016,NYJ,ARI,0.667279008,1,historical
2016,7,2016_07_CHI_GB,10/20/2016,CHI,GB,0.766610483,1,historical
2016,7,2016_07_BAL_NYJ,10/23/2016,BAL,NYJ,0.522184457,1,historical
2016,7,2016_07_BUF_MIA,10/23/2016,BUF,MIA,0.313016985,1,historical
2016,7,2016_07_CLE_CIN,10/23/2016,CLE,CIN,0.758136776,1,historical
2016,7,2016_07_IND_TEN,10/23/2016,IND,TEN,0.475335717,0,historical
2016,7,2016_07_MIN_PHI,10/23/2016,MIN,PHI,0.402080207,1,historical
2016,7,2016_07_NE_PIT,10/23/2016,NE,PIT,0.492498539,0,historical
2016,7,2016_07_NO_KC,10/23/2016,NO,KC,0.735116264,1,historical
2016,7,2016_07_NYG_LA,10/23/2016,NYG,LA,0.582775548,0,historical
2016,7,2016_07_OAK_JAX,10/23/2016,OAK,JAX,0.465734599,0,historical
2016,7,2016_07_SD_ATL,10/23/2016,SD,ATL,0.698919186,0,historical
2016,7,2016_07_TB_SF,10/23/2016,TB,SF,0.476872193,0,historical
2016,7,2016_07_WAS_DET,10/23/2016,WAS,DET,0.493723554,1,historical
2016,7,2016_07_HOU_DEN,10/24/2016,HOU,DEN,0.64877781,1,historical
2016,8,2016_08_JAX_TEN,10/27/2016,JAX,TEN,0.569216394,1,historical
2016,8,2016_08_ARI_CAR,10/30/2016,ARI,CAR,0.454291131,1,historical
2016,8,2016_08_DET_HOU,10/30/2016,DET,HOU,0.535282847,1,historical
2016,8,2016_08_GB_ATL,10/30/2016,GB,ATL,0.559055585,1,historical
2016,8,2016_08_KC_IND,10/30/2016,KC,IND,0.392988065,0,historical
2016,8,2016_08_NE_BUF,10/30/2016,NE,BUF,0.466215385,0,historical
2016,8,2016_08_NYJ_CLE,10/30/2016,NYJ,CLE,0.347649069,0,historical
2016,8,2016_08_OAK_TB,10/30/2016,OAK,TB,0.513387522,0,historical
2016,8,2016_08_PHI_DAL,10/30/2016,PHI,DAL,0.558562812,1,historical
2016,8,2016_08_SD_DEN,10/30/2016,SD,DEN,0.714621202,1,historical
2016,8,2016_08_SEA_NO,10/30/2016,SEA,NO,0.302532114,1,historical
2016,8,2016_08_MIN_CHI,10/31/2016,MIN,CHI,0.226748545,1,historical
2016,9,2016_09_ATL_TB,11/3/2016,ATL,TB,0.385606581,0,historical
2016,9,2016_09_CAR_LA,11/6/2016,CAR,LA,0.45509239,0,historical
2016,9,2016_09_DAL_CLE,11/6/2016,DAL,CLE,0.190469123,0,historical
2016,9,2016_09_DEN_OAK,11/6/2016,DEN,OAK,0.390523436,1,historical
2016,9,2016_09_DET_MIN,11/6/2016,DET,MIN,0.67101155,0,historical
2016,9,2016_09_IND_GB,11/6/2016,IND,GB,0.691683642,0,historical
2016,9,2016_09_JAX_KC,11/6/2016,JAX,KC,0.864995022,1,historical
2016,9,2016_09_NO_SF,11/6/2016,NO,SF,0.377903677,0,historical
2016,9,2016_09_NYJ_MIA,11/6/2016,NYJ,MIA,0.528649995,1,historical
2016,9,2016_09_PHI_NYG,11/6/2016,PHI,NYG,0.445889261,1,historical
2016,9,2016_09_PIT_BAL,11/6/2016,PIT,BAL,0.408156523,1,historical
2016,9,2016_09_TEN_SD,11/6/2016,TEN,SD,0.658202428,1,historical
2016,9,2016_09_BUF_SEA,11/7/2016,BUF,SEA,0.611450102,1,historical
2016,10,2016_10_CLE_BAL,11/10/2016,CLE,BAL,0.778762317,1,historical
2016,10,2016_10_ATL_PHI,11/13/2016,ATL,PHI,0.494628313,1,historical
2016,10,2016_10_CHI_TB,11/13/2016,CHI,TB,0.570914359,1,historical
2016,10,2016_10_DAL_PIT,11/13/2016,DAL,PIT,0.422067547,0,historical
2016,10,2016_10_DEN_NO,11/13/2016,DEN,NO,0.423918619,0,historical
2016,10,2016_10_GB_TEN,11/13/2016,GB,TEN,0.36040887,1,historical
2016,10,2016_10_HOU_JAX,11/13/2016,HOU,JAX,0.303986362,0,historical
2016,10,2016_10_KC_CAR,11/13/2016,KC,CAR,0.437423936,0,historical
2016,10,2016_10_LA_NYJ,11/13/2016,LA,NYJ,0.57634555,0,historical
2016,10,2016_10_MIA_SD,11/13/2016,MIA,SD,0.586888233,0,historical
2016,10,2016_10_MIN_WAS,11/13/2016,MIN,WAS,0.517046177,1,historical
2016,10,2016_10_SEA_NE,11/13/2016,SEA,NE,0.652364601,0,historical
2016,10,2016_10_SF_ARI,11/13/2016,SF,ARI,0.818099627,1,historical
2016,10,2016_10_CIN_NYG,11/14/2016,CIN,NYG,0.589647116,1,historical
2016,11,2016_11_NO_CAR,11/17/2016,NO,CAR,0.621758629,1,historical
2016,11,2016_11_ARI_MIN,11/20/2016,ARI,MIN,0.538349575,1,historical
2016,11,2016_11_BAL_DAL,11/20/2016,BAL,DAL,0.740172617,1,historical
2016,11,2016_11_BUF_CIN,11/20/2016,BUF,CIN,0.497921977,0,historical
2016,11,2016_11_CHI_NYG,11/20/2016,CHI,NYG,0.743631179,1,historical
2016,11,2016_11_GB_WAS,11/20/2016,GB,WAS,0.654372764,1,historical
2016,11,2016_11_JAX_DET,11/20/2016,JAX,DET,0.78406648,1,historical
2016,11,2016_11_MIA_LA,11/20/2016,MIA,LA,0.500971363,0,historical
2016,11,2016_11_NE_SF,11/20/2016,NE,SF,0.157088237,0,historical
2016,11,2016_11_PHI_SEA,11/20/2016,PHI,SEA,0.642097165,1,historical
2016,11,2016_11_PIT_CLE,11/20/2016,PIT,CLE,0.261454693,0,historical
2016,11,2016_11_TB_KC,11/20/2016,TB,KC,0.782452218,0,historical
2016,11,2016_11_TEN_IND,11/20/2016,TEN,IND,0.629695506,1,historical
2016,11,2016_11_HOU_OAK,11/21/2016,HOU,OAK,0.576666429,1,historical
2016,12,2016_12_MIN_DET,11/24/2016,MIN,DET,0.511582644,1,historical
2016,12,2016_12_PIT_IND,11/24/2016,PIT,IND,0.54772847,0,historical
2016,12,2016_12_WAS_DAL,11/24/2016,WAS,DAL,0.652896263,1,historical
2016,12,2016_12_ARI_ATL,11/27/2016,ARI,ATL,0.621645115,1,historical
2016,12,2016_12_CAR_OAK,11/27/2016,CAR,OAK,0.586196371,1,historical
2016,12,2016_12_CIN_BAL,11/27/2016,CIN,BAL,0.551171994,1,historical
2016,12,2016_12_JAX_BUF,11/27/2016,JAX,BUF,0.83175424,1,historical
2016,12,2016_12_KC_DEN,11/27/2016,KC,DEN,0.527666328,0,historical
2016,12,2016_12_LA_NO,11/27/2016,LA,NO,0.59675021,1,historical
2016,12,2016_12_NE_NYJ,11/27/2016,NE,NYJ,0.267593197,0,historical
2016,12,2016_12_NYG_CLE,11/27/2016,NYG,CLE,0.200255092,0,historical
2016,12,2016_12_SD_HOU,11/27/2016,SD,HOU,0.61919708,0,historical
2016,12,2016_12_SEA_TB,11/27/2016,SEA,TB,0.308899291,1,historical
2016,12,2016_12_SF_MIA,11/27/2016,SF,MIA,0.815351223,1,historical
2016,12,2016_12_TEN_CHI,11/27/2016,TEN,CHI,0.49367077,0,historical
2016,12,2016_12_GB_PHI,11/28/2016,GB,PHI,0.700484913,0,historical
2016,13,2016_13_DAL_MIN,12/1/2016,DAL,MIN,0.389894247,0,historical
2016,13,2016_13_BUF_OAK,12/4/2016,BUF,OAK,0.577886893,1,historical
2016,13,2016_13_CAR_SEA,12/4/2016,CAR,SEA,0.682661099,1,historical
2016,13,2016_13_DEN_JAX,12/4/2016,DEN,JAX,0.200290049,0,historical
2016,13,2016_13_DET_NO,12/4/2016,DET,NO,0.510782288,0,historical
2016,13,2016_13_HOU_GB,12/4/2016,HOU,GB,0.59417274,1,historical
2016,13,2016_13_KC_ATL,12/4/2016,KC,ATL,0.509087263,0,historical
2016,13,2016_13_LA_NE,12/4/2016,LA,NE,0.841796906,1,historical
2016,13,2016_13_MIA_BAL,12/4/2016,MIA,BAL,0.499309407,1,historical
2016,13,2016_13_NYG_PIT,12/4/2016,NYG,PIT,0.558294498,1,historical
2016,13,2016_13_PHI_CIN,12/4/2016,PHI,CIN,0.476325323,1,historical
2016,13,2016_13_SF_CHI,12/4/2016,SF,CHI,0.634491848,1,historical
2016,13,2016_13_TB_SD,12/4/2016,TB,SD,0.521183821,0,historical
2016,13,2016_13_WAS_ARI,12/4/2016,WAS,ARI,0.473320028,1,historical
2016,13,2016_13_IND_NYJ,12/5/2016,IND,NYJ,0.503546592,0,historical
2016,14,2016_14_OAK_KC,12/8/2016,OAK,KC,0.605912976,1,historical
2016,14,2016_14_ARI_MIA,12/11/2016,ARI,MIA,0.504830945,1,historical
2016,14,2016_14_ATL_LA,12/11/2016,ATL,LA,0.304742054,0,historical
2016,14,2016_14_CHI_DET,12/11/2016,CHI,DET,0.792680023,1,historical
2016,14,2016_14_CIN_CLE,12/11/2016,CIN,CLE,0.235821989,0,historical
2016,14,2016_14_DAL_NYG,12/11/2016,DAL,NYG,0.365611252,1,historical
2016,14,2016_14_DEN_TEN,12/11/2016,DEN,TEN,0.335248858,1,historical
2016,14,2016_14_HOU_IND,12/11/2016,HOU,IND,0.629023096,0,historical
2016,14,2016_14_MIN_JAX,12/11/2016,MIN,JAX,0.254070155,0,historical
2016,14,2016_14_NO_TB,12/11/2016,NO,TB,0.664796757,1,historical
2016,14,2016_14_NYJ_SF,12/11/2016,NYJ,SF,0.392642238,0,historical
2016,14,2016_14_PIT_BUF,12/11/2016,PIT,BUF,0.496407982,0,historical
2016,14,2016_14_SD_CAR,12/11/2016,SD,CAR,0.602809895,1,historical
2016,14,2016_14_SEA_GB,12/11/2016,SEA,GB,0.379385979,1,historical
2016,14,2016_14_WAS_PHI,12/11/2016,WAS,PHI,0.482114331,0,historical
2016,14,2016_14_BAL_NE,12/12/2016,BAL,NE,0.740288421,1,historical
2016,15,2016_15_LA_SEA,12/15/2016,LA,SEA,0.81277691,1,historical
2016,15,2016_15_MIA_NYJ,12/17/2016,MIA,NYJ,0.397625645,0,historical
2016,15,2016_15_CLE_BUF,12/18/2016,CLE,BUF,0.860161783,1,historical
2016,15,2016_15_DET_NYG,12/18/2016,DET,NYG,0.519883305,1,historical
2016,15,2016_15_GB_CHI,12/18/2016,GB,CHI,0.281414818,0,historical
2016,15,2016_15_IND_MIN,12/18/2016,IND,MIN,0.640628101,0,historical
2016,15,2016_15_JAX_HOU,12/18/2016,JAX,HOU,0.795671028,1,historical
2016,15,2016_15_NE_DEN,12/18/2016,NE,DEN,0.403977216,0,historical
2016,15,2016_15_NO_ARI,12/18/2016,NO,ARI,0.630024012,0,historical
2016,15,2016_15_OAK_SD,12/18/2016,OAK,SD,0.367500926,0,historical
2016,15,2016_15_PHI_BAL,12/18/2016,PHI,BAL,0.64463057,1,historical
2016,15,2016_15_PIT_CIN,12/18/2016,PIT,CIN,0.42053472,0,historical
2016,15,2016_15_SF_ATL,12/18/2016,SF,ATL,0.902084235,1,historical
2016,15,2016_15_TB_DAL,12/18/2016,TB,DAL,0.665529972,1,historical
2016,15,2016_15_TEN_KC,12/18/2016,TEN,KC,0.792649399,0,historical
2016,15,2016_15_CAR_WAS,12/19/2016,CAR,WAS,0.586896091,0,historical
2016,16,2016_16_NYG_PHI,12/22/2016,NYG,PHI,0.37644605,1,historical
2016,16,2016_16_ARI_SEA,12/24/2016,ARI,SEA,0.72879648,0,historical
2016,16,2016_16_ATL_CAR,12/24/2016,ATL,CAR,0.481014482,0,historical
2016,16,2016_16_CIN_HOU,12/24/2016,CIN,HOU,0.549721638,1,historical
2016,16,2016_16_IND_OAK,12/24/2016,IND,OAK,0.643163653,1,historical
2016,16,2016_16_MIA_BUF,12/24/2016,MIA,BUF,0.538595009,0,historical
2016,16,2016_16_MIN_GB,12/24/2016,MIN,GB,0.686913496,1,historical
2016,16,2016_16_NYJ_NE,12/24/2016,NYJ,NE,0.901594053,1,historical
2016,16,2016_16_SD_CLE,12/24/2016,SD,CLE,0.27262704,1,historical
2016,16,2016_16_SF_LA,12/24/2016,SF,LA,0.704847324,0,historical
2016,16,2016_16_TB_NO,12/24/2016,TB,NO,0.472770064,1,historical
2016,16,2016_16_TEN_JAX,12/24/2016,TEN,JAX,0.280073777,1,historical
2016,16,2016_16_WAS_CHI,12/24/2016,WAS,CHI,0.345121965,0,historical
2016,16,2016_16_BAL_PIT,12/25/2016,BAL,PIT,0.68283334,1,historical
2016,16,2016_16_DEN_KC,12/25/2016,DEN,KC,0.668173789,1,historical
2016,16,2016_16_DET_DAL,12/26/2016,DET,DAL,0.701827788,1,historical
2016,17,2016_17_ARI_LA,1/1/2017,ARI,LA,0.351701941,0,historical
2016,17,2016_17_BAL_CIN,1/1/2017,BAL,CIN,0.508820791,1,historical
2016,17,2016_17_BUF_NYJ,1/1/2017,BUF,NYJ,0.342813423,1,historical
2016,17,2016_17_CAR_TB,1/1/2017,CAR,TB,0.544511427,1,historical
2016,17,2016_17_CHI_MIN,1/1/2017,CHI,MIN,0.72547469,1,historical
2016,17,2016_17_CLE_PIT,1/1/2017,CLE,PIT,0.916799278,1,historical
2016,17,2016_17_DAL_PHI,1/1/2017,DAL,PHI,0.2855649,1,historical
2016,17,2016_17_GB_DET,1/1/2017,GB,DET,0.452523778,0,historical
2016,17,2016_17_HOU_TEN,1/1/2017,HOU,TEN,0.461696106,1,historical
2016,17,2016_17_JAX_IND,1/1/2017,JAX,IND,0.774227308,1,historical
2016,17,2016_17_KC_SD,1/1/2017,KC,SD,0.23323769,0,historical
2016,17,2016_17_NE_MIA,1/1/2017,NE,MIA,0.316224915,0,historical
2016,17,2016_17_NO_ATL,1/1/2017,NO,ATL,0.73160716,1,historical
2016,17,2016_17_NYG_WAS,1/1/2017,NYG,WAS,0.538380383,0,historical
2016,17,2016_17_OAK_DEN,1/1/2017,OAK,DEN,0.438105359,1,historical
2016,17,2016_17_SEA_SF,1/1/2017,SEA,SF,0.172448153,0,historical
2016,18,2016_18_DET_SEA,1/7/2017,DET,SEA,0.667276107,1,historical
2016,18,2016_18_OAK_HOU,1/7/2017,OAK,HOU,0.411785132,1,historical
2016,18,2016_18_MIA_PIT,1/8/2017,MIA,PIT,0.696151808,1,historical
2016,18,2016_18_NYG_GB,1/8/2017,NYG,GB,0.616513348,1,historical
2016,19,2016_19_HOU_NE,1/14/2017,HOU,NE,0.825632326,1,historical
2016,19,2016_19_SEA_ATL,1/14/2017,SEA,ATL,0.628874975,1,historical
2016,19,2016_19_GB_DAL,1/15/2017,GB,DAL,0.523949516,0,historical
2016,19,2016_19_PIT_KC,1/15/2017,PIT,KC,0.593066774,0,historical
2016,20,2016_20_GB_ATL,1/22/2017,GB,ATL,0.580340204,1,historical
2016,20,2016_20_PIT_NE,1/22/2017,PIT,NE,0.677084809,1,historical
2016,21,2016_21_NE_ATL,2/5/2017,NE,ATL,0.477872205,0,historical
2017,1,2017_01_KC_NE,9/7/2017,KC,NE,0.644939746,0,historical
2017,1,2017_01_ARI_DET,9/10/2017,ARI,DET,0.522373086,1,historical
2017,1,2017_01_ATL_CHI,9/10/2017,ATL,CHI,0.29182868,0,historical
2017,1,2017_01_BAL_CIN,9/10/2017,BAL,CIN,0.580769562,0,historical
2017,1,2017_01_CAR_SF,9/10/2017,CAR,SF,0.374725132,0,historical
2017,1,2017_01_IND_LA,9/10/2017,IND,LA,0.417467972,1,historical
2017,1,2017_01_JAX_HOU,9/10/2017,JAX,HOU,0.669379202,0,historical
2017,1,2017_01_NYG_DAL,9/10/2017,NYG,DAL,0.598600245,1,historical
2017,1,2017_01_NYJ_BUF,9/10/2017,NYJ,BUF,0.59459605,1,historical
2017,1,2017_01_OAK_TEN,9/10/2017,OAK,TEN,0.502068429,0,historical
2017,1,2017_01_PHI_WAS,9/10/2017,PHI,WAS,0.543036963,0,historical
2017,1,2017_01_PIT_CLE,9/10/2017,PIT,CLE,0.295055034,0,historical
2017,1,2017_01_SEA_GB,9/10/2017,SEA,GB,0.594381423,1,historical
2017,1,2017_01_LAC_DEN,9/11/2017,LAC,DEN,0.603840307,1,historical
2017,1,2017_01_NO_MIN,9/11/2017,NO,MIN,0.545558682,1,historical
2017,2,2017_02_HOU_CIN,9/14/2017,HOU,CIN,0.581997171,0,historical
2017,2,2017_02_ARI_IND,9/17/2017,ARI,IND,0.518124804,0,historical
2017,2,2017_02_BUF_CAR,9/17/2017,BUF,CAR,0.607882343,1,historical
2017,2,2017_02_CHI_TB,9/17/2017,CHI,TB,0.713460992,1,historical
2017,2,2017_02_CLE_BAL,9/17/2017,CLE,BAL,0.763740331,1,historical
2017,2,2017_02_DAL_DEN,9/17/2017,DAL,DEN,0.508219818,1,historical
2017,2,2017_02_GB_ATL,9/17/2017,GB,ATL,0.593684951,1,historical
2017,2,2017_02_MIA_LAC,9/17/2017,MIA,LAC,0.540537198,0,historical
2017,2,2017_02_MIN_PIT,9/17/2017,MIN,PIT,0.63946689,1,historical
2017,2,2017_02_NE_NO,9/17/2017,NE,NO,0.386916638,0,historical
2017,2,2017_02_NYJ_OAK,9/17/2017,NYJ,OAK,0.708164116,1,historical
2017,2,2017_02_PHI_KC,9/17/2017,PHI,KC,0.657999714,1,historical
2017,2,2017_02_SF_SEA,9/17/2017,SF,SEA,0.765390716,1,historical
2017,2,2017_02_TEN_JAX,9/17/2017,TEN,JAX,0.58404496,0,historical
2017,2,2017_02_WAS_LA,9/17/2017,WAS,LA,0.551637856,0,historical
2017,2,2017_02_DET_NYG,9/18/2017,DET,NYG,0.527825858,0,historical
2017,3,2017_03_LA_SF,9/21/2017,LA,SF,0.431630487,0,historical
2017,3,2017_03_ATL_DET,9/24/2017,ATL,DET,0.436763657,0,historical
2017,3,2017_03_BAL_JAX,9/24/2017,BAL,JAX,0.384062477,1,historical
2017,3,2017_03_CIN_GB,9/24/2017,CIN,GB,0.721949651,1,historical
2017,3,2017_03_CLE_IND,9/24/2017,CLE,IND,0.685397956,1,historical
2017,3,2017_03_DEN_BUF,9/24/2017,DEN,BUF,0.412847738,1,historical
2017,3,2017_03_HOU_NE,9/24/2017,HOU,NE,0.752021208,1,historical
2017,3,2017_03_KC_LAC,9/24/2017,KC,LAC,0.329327834,0,historical
2017,3,2017_03_MIA_NYJ,9/24/2017,MIA,NYJ,0.408955477,1,historical
2017,3,2017_03_NO_CAR,9/24/2017,NO,CAR,0.696185774,0,historical
2017,3,2017_03_NYG_PHI,9/24/2017,NYG,PHI,0.648990589,1,historical
2017,3,2017_03_OAK_WAS,9/24/2017,OAK,WAS,0.456576685,1,historical
2017,3,2017_03_PIT_CHI,9/24/2017,PIT,CHI,0.255079491,1,historical
2017,3,2017_03_SEA_TEN,9/24/2017,SEA,TEN,0.507297089,1,historical
2017,3,2017_03_TB_MIN,9/24/2017,TB,MIN,0.501270401,1,historical
2017,3,2017_03_DAL_ARI,9/25/2017,DAL,ARI,0.488881767,0,historical
2017,4,2017_04_CHI_GB,9/28/2017,CHI,GB,0.765815948,1,historical
2017,4,2017_04_BUF_ATL,10/1/2017,BUF,ATL,0.734399121,0,historical
2017,4,2017_04_CAR_NE,10/1/2017,CAR,NE,0.725098023,0,historical
2017,4,2017_04_CIN_CLE,10/1/2017,CIN,CLE,0.422771073,0,historical
2017,4,2017_04_DET_MIN,10/1/2017,DET,MIN,0.54529145,0,historical
2017,4,2017_04_IND_SEA,10/1/2017,IND,SEA,0.621317109,1,historical
2017,4,2017_04_JAX_NYJ,10/1/2017,JAX,NYJ,0.514004067,1,historical
2017,4,2017_04_LA_DAL,10/1/2017,LA,DAL,0.719778927,0,historical
2017,4,2017_04_NO_MIA,10/1/2017,NO,MIA,0.513842724,0,historical
2017,4,2017_04_NYG_TB,10/1/2017,NYG,TB,0.621328061,1,historical
2017,4,2017_04_OAK_DEN,10/1/2017,OAK,DEN,0.587699439,1,historical
2017,4,2017_04_PHI_LAC,10/1/2017,PHI,LAC,0.430190218,0,historical
2017,4,2017_04_PIT_BAL,10/1/2017,PIT,BAL,0.43449071,0,historical
2017,4,2017_04_SF_ARI,10/1/2017,SF,ARI,0.725067313,1,historical
2017,4,2017_04_TEN_HOU,10/1/2017,TEN,HOU,0.477417773,1,historical
2017,4,2017_04_WAS_KC,10/2/2017,WAS,KC,0.719168992,1,historical
2017,5,2017_05_NE_TB,10/5/2017,NE,TB,0.423967804,0,historical
2017,5,2017_05_ARI_PHI,10/8/2017,ARI,PHI,0.674286123,1,historical
2017,5,2017_05_BAL_OAK,10/8/2017,BAL,OAK,0.624330985,0,historical
2017,5,2017_05_BUF_CIN,10/8/2017,BUF,CIN,0.436759518,1,historical
2017,5,2017_05_CAR_DET,10/8/2017,CAR,DET,0.611987119,0,historical
2017,5,2017_05_GB_DAL,10/8/2017,GB,DAL,0.49465933,0,historical
2017,5,2017_05_JAX_PIT,10/8/2017,JAX,PIT,0.731554709,0,historical
2017,5,2017_05_KC_HOU,10/8/2017,KC,HOU,0.329067169,0,historical
2017,5,2017_05_LAC_NYG,10/8/2017,LAC,NYG,0.559389877,0,historical
2017,5,2017_05_NYJ_CLE,10/8/2017,NYJ,CLE,0.354931341,0,historical
2017,5,2017_05_SEA_LA,10/8/2017,SEA,LA,0.479836325,0,historical
2017,5,2017_05_SF_IND,10/8/2017,SF,IND,0.683095203,1,historical
2017,5,2017_05_TEN_MIA,10/8/2017,TEN,MIA,0.512444442,1,historical
2017,5,2017_05_MIN_CHI,10/9/2017,MIN,CHI,0.391181444,0,historical
2017,6,2017_06_PHI_CAR,10/12/2017,PHI,CAR,0.512601704,0,historical
2017,6,2017_06_CHI_BAL,10/15/2017,CHI,BAL,0.726964332,0,historical
2017,6,2017_06_CLE_HOU,10/15/2017,CLE,HOU,0.789388379,1,historical
2017,6,2017_06_DET_NO,10/15/2017,DET,NO,0.555474502,1,historical
2017,6,2017_06_GB_MIN,10/15/2017,GB,MIN,0.432910496,1,historical
2017,6,2017_06_LAC_OAK,10/15/2017,LAC,OAK,0.560431389,0,historical
2017,6,2017_06_LA_JAX,10/15/2017,LA,JAX,0.655097945,0,historical
2017,6,2017_06_MIA_ATL,10/15/2017,MIA,ATL,0.757107595,0,historical
2017,6,2017_06_NE_NYJ,10/15/2017,NE,NYJ,0.344413858,0,historical
2017,6,2017_06_NYG_DEN,10/15/2017,NYG,DEN,0.747806427,0,historical
2017,6,2017_06_PIT_KC,10/15/2017,PIT,KC,0.738482071,0,historical
2017,6,2017_06_SF_WAS,10/15/2017,SF,WAS,0.784726381,1,historical
2017,6,2017_06_TB_ARI,10/15/2017,TB,ARI,0.487218247,1,historical
2017,6,2017_06_IND_TEN,10/16/2017,IND,TEN,0.57687435,1,historical
2017,7,2017_07_KC_OAK,10/19/2017,KC,OAK,0.295413432,1,historical
2017,7,2017_07_ARI_LA,10/22/2017,ARI,LA,0.604282592,1,historical
